# CFTC public record (grade-A leg, board 2026-09-14); knowable_at = report Tuesday + 3 days (point-in-time rule).
report_date,contract_market_name,open_interest_all,lev_money_long,lev_money_short,asset_mgr_long,asset_mgr_short,lev_money_net,knowable_at
2025-09-09,BITCOIN,26930,3754,18505,8560,714,-14751.0,2025-09-12
2025-09-09,MICRO BITCOIN,26307,4941,16068,2066,674,-11127.0,2025-09-12
2025-09-09,NANO BITCOIN PERP STYLE,48750,2806,21587,0,0,-18781.0,2025-09-12
2025-09-09,Nano Bitcoin,42666,13762,26169,0,0,-12407.0,2025-09-12
2025-09-16,BITCOIN,28844,2958,19327,9038,771,-16369.0,2025-09-19
2025-09-16,MICRO BITCOIN,27820,7396,17419,2236,754,-10023.0,2025-09-19
2025-09-16,NANO BITCOIN PERP STYLE,54954,7196,20287,0,0,-13091.0,2025-09-19
2025-09-16,Nano Bitcoin,40008,15723,22563,0,0,-6840.0,2025-09-19
2025-09-23,BITCOIN,27809,3623,18016,8612,727,-14393.0,2025-09-26
2025-09-23,MICRO BITCOIN,31672,7620,18602,3489,678,-10982.0,2025-09-26
2025-09-23,NANO BITCOIN PERP STYLE,48193,282,17816,0,0,-17534.0,2025-09-26
2025-09-23,Nano Bitcoin,41526,16596,28838,0,0,-12242.0,2025-09-26
2025-09-30,BITCOIN,26874,3010,16883,8734,609,-13873.0,2025-10-03
2025-09-30,MICRO BITCOIN,27577,8837,22449,3260,309,-13612.0,2025-10-03
2025-09-30,NANO BITCOIN PERP STYLE,58044,13571,18115,0,0,-4544.0,2025-10-03
2025-09-30,Nano Bitcoin,30673,8949,20822,0,0,-11873.0,2025-10-03
2025-10-07,BITCOIN,29001,3383,17430,9212,612,-14047.0,2025-10-10
2025-10-07,MICRO BITCOIN,34117,12298,24425,3639,292,-12127.0,2025-10-10
2025-10-07,NANO BITCOIN PERP STYLE,69407,26580,18390,0,0,8190.0,2025-10-10
2025-10-07,Nano Bitcoin,53491,14934,40632,0,0,-25698.0,2025-10-10
2025-10-14,BITCOIN,28503,4039,17470,8651,608,-13431.0,2025-10-17
2025-10-14,MICRO BITCOIN,34065,8659,28627,3527,253,-19968.0,2025-10-17
2025-10-14,NANO BITCOIN PERP STYLE,65879,2053,38604,0,0,-36551.0,2025-10-17
2025-10-14,Nano Bitcoin,53273,19750,39888,0,0,-20138.0,2025-10-17
2025-10-21,BITCOIN,28477,3138,17140,8475,633,-14002.0,2025-10-24
2025-10-21,MICRO BITCOIN,41237,8224,33869,2458,320,-25645.0,2025-10-24
2025-10-21,NANO BITCOIN PERP STYLE,66712,8669,20328,0,0,-11659.0,2025-10-24
2025-10-21,Nano Bitcoin,45912,15649,31618,0,0,-15969.0,2025-10-24
2025-10-28,BITCOIN,28717,2721,19944,8622,677,-17223.0,2025-10-31
2025-10-28,MICRO BITCOIN,44003,9590,34227,2312,330,-24637.0,2025-10-31
2025-10-28,NANO BITCOIN PERP STYLE,72796,10534,15860,0,0,-5326.0,2025-10-31
2025-10-28,Nano Bitcoin,48575,18418,30753,0,0,-12335.0,2025-10-31
2025-11-04,BITCOIN,27093,4270,19438,7682,714,-15168.0,2025-11-07
2025-11-04,MICRO BITCOIN,30224,9178,24408,2259,172,-15230.0,2025-11-07
2025-11-04,NANO BITCOIN PERP STYLE,83228,2098,21141,0,0,-19043.0,2025-11-07
2025-11-04,Nano Bitcoin,34491,12892,23427,0,0,-10535.0,2025-11-07
2025-11-10,BITCOIN,27544,3776,19586,8073,647,-15810.0,2025-11-13
2025-11-10,MICRO BITCOIN,33933,11688,27795,2369,152,-16107.0,2025-11-13
2025-11-10,NANO BITCOIN PERP STYLE,87789,18878,24924,0,0,-6046.0,2025-11-13
2025-11-10,Nano Bitcoin,46354,25800,31269,0,0,-5469.0,2025-11-13
2025-11-18,BITCOIN,27116,5570,19134,7123,875,-13564.0,2025-11-21
2025-11-18,MICRO BITCOIN,38554,15365,30896,2490,165,-15531.0,2025-11-21
2025-11-18,NANO BITCOIN PERP STYLE,108462,3013,63268,0,0,-60255.0,2025-11-21
2025-11-18,Nano Bitcoin,54923,28129,35203,0,0,-7074.0,2025-11-21
2025-11-25,BITCOIN,26260,4352,18116,7227,727,-13764.0,2025-11-28
2025-11-25,MICRO BITCOIN,49928,16787,36633,2495,489,-19846.0,2025-11-28
2025-11-25,NANO BITCOIN PERP STYLE,101538,4770,41142,0,0,-36372.0,2025-11-28
2025-11-25,Nano Bitcoin,94018,50611,78127,0,0,-27516.0,2025-11-28
2025-12-02,BITCOIN,24329,2674,16800,7590,704,-14126.0,2025-12-05
2025-12-02,MICRO BITCOIN,28351,10372,18508,1906,811,-8136.0,2025-12-05
2025-12-02,NANO BITCOIN PERP STYLE,115703,29257,39166,0,0,-9909.0,2025-12-05
2025-12-02,Nano Bitcoin,46123,18605,22860,0,0,-4255.0,2025-12-05
2025-12-09,BITCOIN,24793,2303,17173,8098,746,-14870.0,2025-12-12
2025-12-09,MICRO BITCOIN,31470,13532,20993,1987,1115,-7461.0,2025-12-12
2025-12-09,NANO BITCOIN PERP STYLE,145711,61171,70008,0,0,-8837.0,2025-12-12
2025-12-09,Nano Bitcoin,47098,22153,24185,0,0,-2032.0,2025-12-12
2025-12-16,BITCOIN,24502,3092,15635,7511,686,-12543.0,2025-12-19
2025-12-16,MICRO BITCOIN,33894,14268,21155,1948,1197,-6887.0,2025-12-19
2025-12-16,NANO BITCOIN PERP STYLE,127450,28395,51048,0,0,-22653.0,2025-12-19
2025-12-16,Nano Bitcoin,41060,14665,19107,0,0,-4442.0,2025-12-19
2025-12-23,BITCOIN,21988,2686,13937,6820,572,-11251.0,2025-12-26
2025-12-23,MICRO BITCOIN,30830,11455,19043,2033,1241,-7588.0,2025-12-26
2025-12-23,NANO BITCOIN PERP STYLE,113519,30806,26006,0,0,4800.0,2025-12-26
2025-12-23,Nano Bitcoin,48746,21208,28324,0,0,-7116.0,2025-12-26
2025-12-30,BITCOIN,20166,2115,13026,7075,478,-10911.0,2026-01-02
2025-12-30,MICRO BITCOIN,21246,3542,14172,2125,654,-10630.0,2026-01-02
2025-12-30,NANO BITCOIN PERP STYLE,122780,40114,37691,0,0,2423.0,2026-01-02
2025-12-30,Nano Bitcoin,32272,12897,25366,0,0,-12469.0,2026-01-02
2026-01-06,BITCOIN,22168,2554,14294,7677,752,-11740.0,2026-01-09
2026-01-06,MICRO BITCOIN,27086,8609,20211,2554,781,-11602.0,2026-01-09
2026-01-06,NANO BITCOIN PERP STYLE,118400,23564,33220,0,0,-9656.0,2026-01-09
2026-01-06,Nano Bitcoin,46608,25632,36881,0,0,-11249.0,2026-01-09
2026-01-13,BITCOIN,23843,2690,15408,8085,736,-12718.0,2026-01-16
2026-01-13,BITCOIN CASH PERP STYLE,3243,1808,2873,0,0,-1065.0,2026-01-16
2026-01-13,MICRO BITCOIN,30404,6946,22456,3148,838,-15510.0,2026-01-16
2026-01-13,NANO BITCOIN PERP STYLE,136449,51944,32922,0,0,19022.0,2026-01-16
2026-01-13,Nano Bitcoin,42093,22747,31039,0,0,-8292.0,2026-01-16
2026-01-20,BITCOIN,24541,4591,16149,7800,548,-11558.0,2026-01-23
2026-01-20,MICRO BITCOIN,32984,11652,25092,2927,758,-13440.0,2026-01-23
2026-01-20,NANO BITCOIN PERP STYLE,107218,10750,25443,0,0,-14693.0,2026-01-23
2026-01-20,Nano Bitcoin,40613,17245,31055,0,0,-13810.0,2026-01-23
2026-01-27,BITCOIN,24276,3003,15399,7769,491,-12396.0,2026-01-30
2026-01-27,MICRO BITCOIN,31964,9716,20958,2455,1011,-11242.0,2026-01-30
2026-01-27,NANO BITCOIN PERP STYLE,114023,31963,14743,0,0,17220.0,2026-01-30
2026-01-27,Nano Bitcoin,31870,8067,22874,0,0,-14807.0,2026-01-30
2026-02-03,BITCOIN,23044,4450,15875,7193,891,-11425.0,2026-02-06
2026-02-03,MICRO BITCOIN,26840,9264,19434,987,731,-10170.0,2026-02-06
2026-02-03,NANO BITCOIN PERP STYLE,118169,18697,36496,0,0,-17799.0,2026-02-06
2026-02-03,Nano Bitcoin,31869,13652,22270,0,0,-8618.0,2026-02-06
2026-02-10,BITCOIN,24157,4372,13871,7476,972,-9499.0,2026-02-13
2026-02-10,MICRO BITCOIN,33429,12033,23560,292,1112,-11527.0,2026-02-13
2026-02-10,NANO BITCOIN PERP STYLE,135866,29174,50034,0,0,-20860.0,2026-02-13
2026-02-10,Nano Bitcoin,44635,23100,21436,0,0,1664.0,2026-02-13
2026-02-17,BITCOIN,23335,3954,12830,6957,1019,-8876.0,2026-02-20
2026-02-17,MICRO BITCOIN,32024,10768,21939,280,1056,-11171.0,2026-02-20
2026-02-17,NANO BITCOIN PERP STYLE,127825,47279,11669,0,0,35610.0,2026-02-20
2026-02-17,Nano Bitcoin,33021,13410,9458,0,0,3952.0,2026-02-20
2026-02-24,BITCOIN,22919,4124,12360,6662,944,-8236.0,2026-02-27
2026-02-24,MICRO BITCOIN,38100,10652,26351,369,1215,-15699.0,2026-02-27
2026-02-24,NANO BITCOIN PERP STYLE,153752,54891,49347,0,0,5544.0,2026-02-27
2026-02-24,Nano Bitcoin,39954,9032,28731,0,0,-19699.0,2026-02-27
2026-03-03,BITCOIN,20302,3138,12333,7154,1129,-9195.0,2026-03-06
2026-03-03,MICRO BITCOIN,22486,3453,10567,300,1428,-7114.0,2026-03-06
2026-03-03,NANO BITCOIN PERP STYLE,193586,102504,67407,0,0,35097.0,2026-03-06
2026-03-03,Nano Bitcoin,34261,12246,7982,0,0,4264.0,2026-03-06
2026-03-10,BITCOIN,21047,3058,12737,6875,984,-9679.0,2026-03-13
2026-03-10,MICRO BITCOIN,25105,4445,10577,343,1342,-6132.0,2026-03-13
2026-03-10,NANO BITCOIN PERP STYLE,195182,106112,49665,0,0,56447.0,2026-03-13
2026-03-10,Nano Bitcoin,45701,23092,27946,0,0,-4854.0,2026-03-13
2026-03-17,BITCOIN,23807,2530,13390,6954,1068,-10860.0,2026-03-20
2026-03-17,MICRO BITCOIN,24583,3408,8132,340,1532,-4724.0,2026-03-20
2026-03-17,NANO BITCOIN PERP STYLE,219022,119114,80225,0,0,38889.0,2026-03-20
2026-03-17,Nano Bitcoin,63214,23902,43638,0,0,-19736.0,2026-03-20
2026-03-24,BITCOIN,23268,3814,12165,6219,1151,-8351.0,2026-03-27
2026-03-24,MICRO BITCOIN,24976,6594,9849,355,1362,-3255.0,2026-03-27
2026-03-24,NANO BITCOIN PERP STYLE,145702,23694,33959,0,0,-10265.0,2026-03-27
2026-03-24,Nano Bitcoin,50153,23250,22812,0,0,438.0,2026-03-27
2026-03-31,BITCOIN,20631,2991,11043,5965,1161,-8052.0,2026-04-03
2026-03-31,BITCOIN CASH PERP STYLE,2634,1621,2313,0,0,-692.0,2026-04-03
2026-03-31,MICRO BITCOIN,17446,4404,5057,201,1257,-653.0,2026-04-03
2026-03-31,NANO BITCOIN PERP STYLE,137686,19296,9107,0,0,10189.0,2026-04-03
2026-03-31,Nano Bitcoin,33239,13236,19341,0,0,-6105.0,2026-04-03
2026-04-07,BITCOIN,22308,3601,12028,6022,1449,-8427.0,2026-04-10
2026-04-07,MICRO BITCOIN,21846,8977,5374,520,1449,3603.0,2026-04-10
2026-04-07,NANO BITCOIN PERP STYLE,156821,58224,27292,0,0,30932.0,2026-04-10
2026-04-07,Nano Bitcoin,33095,13255,14796,0,0,-1541.0,2026-04-10
2026-04-14,BITCOIN,23761,3318,13557,6505,1244,-10239.0,2026-04-17
2026-04-14,MICRO BITCOIN,23473,8794,7534,524,1264,1260.0,2026-04-17
2026-04-14,NANO BITCOIN PERP STYLE,205954,120243,41455,0,0,78788.0,2026-04-17
2026-04-14,Nano Bitcoin,41171,21295,20560,0,0,735.0,2026-04-17
2026-04-21,BITCOIN,24994,2935,13657,6587,1229,-10722.0,2026-04-24
2026-04-21,MICRO BITCOIN,27114,9446,9649,529,1269,-203.0,2026-04-24
2026-04-21,NANO BITCOIN PERP STYLE,181286,76637,34472,0,0,42165.0,2026-04-24
2026-04-21,Nano Bitcoin,37794,15534,16796,0,0,-1262.0,2026-04-24
2026-04-28,BITCOIN,21692,3534,13894,6621,1196,-10360.0,2026-05-01
2026-04-28,MICRO BITCOIN,18731,4903,6944,407,973,-2041.0,2026-05-01
2026-04-28,NANO BITCOIN PERP STYLE,172598,54618,23082,0,0,31536.0,2026-05-01
2026-04-28,Nano Bitcoin,37190,11266,30540,0,0,-19274.0,2026-05-01
2026-05-05,BITCOIN,23402,4148,15886,7096,909,-11738.0,2026-05-08
2026-05-05,MICRO BITCOIN,27157,8780,7821,1034,723,959.0,2026-05-08
2026-05-05,NANO BITCOIN PERP STYLE,249307,152066,58331,0,0,93735.0,2026-05-08
2026-05-05,Nano Bitcoin,44079,20583,27178,0,0,-6595.0,2026-05-08
2026-05-12,BITCOIN,23535,4347,15417,7097,1297,-11070.0,2026-05-15
2026-05-12,MICRO BITCOIN,23443,8668,11982,1005,608,-3314.0,2026-05-15
2026-05-12,NANO BITCOIN PERP STYLE,193053,80276,25171,0,0,55105.0,2026-05-15
2026-05-12,Nano Bitcoin,41976,15431,30029,0,0,-14598.0,2026-05-15
2026-05-19,BITCOIN,23000,5253,14214,6227,1406,-8961.0,2026-05-22
2026-05-19,BITCOIN CASH PERP STYLE,1839,222,1667,0,0,-1445.0,2026-05-22
2026-05-19,MICRO BITCOIN,17896,4405,7090,318,664,-2685.0,2026-05-22
2026-05-19,NANO BITCOIN PERP STYLE,169919,58314,17655,0,0,40659.0,2026-05-22
2026-05-19,Nano Bitcoin,37399,12413,26660,0,0,-14247.0,2026-05-22
2026-05-26,BITCOIN,21625,4666,13300,5950,1598,-8634.0,2026-05-29
2026-05-26,BITCOIN CASH PERP STYLE,2015,166,1655,0,0,-1489.0,2026-05-29
2026-05-26,MICRO BITCOIN,22358,8529,12358,192,607,-3829.0,2026-05-29
2026-05-26,NANO BITCOIN PERP STYLE,175640,55794,32564,0,0,23230.0,2026-05-29
2026-05-26,Nano Bitcoin,41621,14661,30537,0,0,-15876.0,2026-05-29
2026-06-02,BITCOIN,19882,6269,12827,5256,2153,-6558.0,2026-06-05
2026-06-02,BITCOIN CASH PERP STYLE,1956,237,1294,0,0,-1057.0,2026-06-05
2026-06-02,MICRO BITCOIN,23134,7031,11509,386,523,-4478.0,2026-06-05
2026-06-02,NANO BITCOIN PERP STYLE,167638,21490,50273,0,0,-28783.0,2026-06-05
2026-06-02,Nano Bitcoin,74516,58488,63617,0,0,-5129.0,2026-06-05
2026-06-09,BITCOIN,19776,6153,12148,5330,2442,-5995.0,2026-06-12
2026-06-09,BITCOIN CASH PERP STYLE,2109,217,1657,0,0,-1440.0,2026-06-12
2026-06-09,MICRO BITCOIN,24335,6312,12876,503,1029,-6564.0,2026-06-12
2026-06-09,NANO BITCOIN PERP STYLE,170576,19879,59370,0,0,-39491.0,2026-06-12
2026-06-09,Nano Bitcoin,80650,62480,68566,0,0,-6086.0,2026-06-12
2026-06-16,BITCOIN,21125,6077,12684,5433,2926,-6607.0,2026-06-19
2026-06-16,BITCOIN CASH PERP STYLE,2056,339,1596,0,0,-1257.0,2026-06-19
2026-06-16,MICRO BITCOIN,26676,6655,16219,432,1225,-9564.0,2026-06-19
2026-06-16,NANO BITCOIN PERP STYLE,175051,24353,52956,0,0,-28603.0,2026-06-19
2026-06-16,Nano Bitcoin,72936,57322,56618,0,0,704.0,2026-06-19
2026-06-23,BITCOIN,20554,4925,11055,5202,2617,-6130.0,2026-06-26
2026-06-23,BITCOIN CASH PERP STYLE,1957,256,1479,0,0,-1223.0,2026-06-26
2026-06-23,MICRO BITCOIN,23572,6944,10950,375,1251,-4006.0,2026-06-26
2026-06-23,NANO BITCOIN PERP STYLE,207406,59848,93202,0,0,-33354.0,2026-06-26
2026-06-23,Nano Bitcoin,82265,61807,67372,0,0,-5565.0,2026-06-26
2026-06-30,BITCOIN,18336,5408,10721,4754,2754,-5313.0,2026-07-03
2026-06-30,BITCOIN CASH PERP STYLE,2178,226,1585,0,0,-1359.0,2026-07-03
2026-06-30,MICRO BITCOIN,27045,13888,14692,377,1208,-804.0,2026-07-03
2026-06-30,NANO BITCOIN PERP STYLE,185024,10699,55601,0,0,-44902.0,2026-07-03
2026-06-30,Nano Bitcoin,107620,96549,95455,0,0,1094.0,2026-07-03
2026-07-07,BITCOIN,18832,4406,11123,4790,2405,-6717.0,2026-07-10
2026-07-07,BITCOIN CASH PERP STYLE,1961,226,955,0,0,-729.0,2026-07-10
2026-07-07,MICRO BITCOIN,24658,12979,10385,379,1345,2594.0,2026-07-10
2026-07-07,NANO BITCOIN PERP STYLE,169368,19314,57187,0,0,-37873.0,2026-07-10
2026-07-07,Nano Bitcoin,118389,105389,107801,0,0,-2412.0,2026-07-10
2026-07-14,BITCOIN,19385,4015,11506,4779,1964,-7491.0,2026-07-17
2026-07-14,BITCOIN CASH PERP STYLE,1835,204,1023,0,0,-819.0,2026-07-17
2026-07-14,MICRO BITCOIN,28911,13797,8827,493,1197,4970.0,2026-07-17
2026-07-14,NANO BITCOIN PERP STYLE,178772,37996,57114,0,0,-19118.0,2026-07-17
2026-07-14,Nano Bitcoin,119639,104500,107764,0,0,-3264.0,2026-07-17
2026-07-21,BITCOIN,20527,4042,11991,4684,1957,-7949.0,2026-07-24
2026-07-21,BITCOIN CASH PERP STYLE,2260,577,1424,0,0,-847.0,2026-07-24
2026-07-21,MICRO BITCOIN,31118,15204,10542,354,1818,4662.0,2026-07-24
2026-07-21,NANO BITCOIN PERP STYLE,220738,75089,108978,0,0,-33889.0,2026-07-24
2026-07-21,Nano Bitcoin,135915,119526,120167,0,0,-641.0,2026-07-24
2026-07-28,BITCOIN,20019,3295,10168,4798,2499,-6873.0,2026-07-31
2026-07-28,BITCOIN CASH PERP STYLE,1994,503,1313,0,0,-810.0,2026-07-31
2026-07-28,MICRO BITCOIN,31572,16099,9572,294,2401,6527.0,2026-07-31
2026-07-28,NANO BITCOIN PERP STYLE,162619,14941,67904,0,0,-52963.0,2026-07-31
2026-07-28,Nano Bitcoin,142195,121869,129734,0,0,-7865.0,2026-07-31
2026-08-04,BITCOIN,20143,4243,11483,4764,2222,-7240.0,2026-08-07
2026-08-04,BITCOIN CASH PERP STYLE,1993,485,1360,0,0,-875.0,2026-08-07
2026-08-04,MICRO BITCOIN,21203,10683,6740,350,3845,3943.0,2026-08-07
2026-08-04,NANO BITCOIN PERP STYLE,178182,46399,37295,0,0,9104.0,2026-08-07
2026-08-04,Nano Bitcoin,115315,104511,96214,0,0,8297.0,2026-08-07
2026-08-11,BITCOIN,21185,4997,12049,4741,2507,-7052.0,2026-08-14
2026-08-11,BITCOIN CASH PERP STYLE,2818,1423,2181,0,0,-758.0,2026-08-14
2026-08-11,MICRO BITCOIN,28190,15660,16087,344,1725,-427.0,2026-08-14
2026-08-11,NANO BITCOIN PERP STYLE,159398,13887,36487,0,0,-22600.0,2026-08-14
2026-08-11,Nano Bitcoin,129124,115717,109426,0,0,6291.0,2026-08-14
2026-08-18,BITCOIN,21760,4488,11927,4531,1799,-7439.0,2026-08-21
2026-08-18,BITCOIN CASH PERP STYLE,2717,1315,2052,0,0,-737.0,2026-08-21
2026-08-18,MICRO BITCOIN,32133,15651,14553,346,3667,1098.0,2026-08-21
2026-08-18,NANO BITCOIN PERP STYLE,220248,85390,67531,0,0,17859.0,2026-08-21
2026-08-18,Nano Bitcoin,129837,117213,108195,0,0,9018.0,2026-08-21
2026-08-25,BITCOIN,22216,3181,11270,4732,1787,-8089.0,2026-08-28
2026-08-25,BITCOIN CASH PERP STYLE,1687,570,1038,0,0,-468.0,2026-08-28
2026-08-25,MICRO BITCOIN,37171,15753,22467,836,331,-6714.0,2026-08-28
2026-08-25,NANO BITCOIN PERP STYLE,232258,119541,104379,0,0,15162.0,2026-08-28
2026-08-25,Nano Bitcoin,105264,89857,84617,0,0,5240.0,2026-08-28
2026-09-01,BITCOIN,19697,4530,12150,4837,1139,-7620.0,2026-09-04
2026-09-01,MICRO BITCOIN,31488,17291,20616,1235,126,-3325.0,2026-09-04
2026-09-01,NANO BITCOIN PERP STYLE,173212,60559,44553,0,0,16006.0,2026-09-04
2026-09-01,Nano Bitcoin,171597,155544,149108,0,0,6436.0,2026-09-04
2026-09-08,BITCOIN,21083,5146,13038,4950,1207,-7892.0,2026-09-11
2026-09-08,BITCOIN CASH PERP STYLE,1883,463,1299,0,0,-836.0,2026-09-11
2026-09-08,MICRO BITCOIN,35179,19259,24665,1546,39,-5406.0,2026-09-11
2026-09-08,NANO BITCOIN PERP STYLE,181021,63650,55894,0,0,7756.0,2026-09-11
2026-09-08,Nano Bitcoin,170604,154460,149854,0,0,4606.0,2026-09-11
